UNIQUE_CARRIER_ENTITY,CARRIER_NAME,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,AIRLINE_ID
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A875,United Air Lines Inc.,UA,3,3,D,19977
6904,Trans States Airlines,AX,1,5,D,20237
6904,Trans States Airlines,AX,1,5,D,20237
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6904,Trans States Airlines,AX,1,5,D,20237
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6003,Republic Airlines,YX,2,2,D,20452
6725,Southwest Airlines Co.,WN,3,3,D,19393
6904,Trans States Airlines,AX,1,5,D,20237
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
1177,Boutique Air,4B,1,6,D,21599
6932,Great Lakes Airlines,ZK,1,6,D,20358
6932,Great Lakes Airlines,ZK,1,6,D,20358
1177,Boutique Air,4B,1,6,D,21599
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6031,Alaska Airlines Inc.,AS,3,3,D,19930
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A875,United Air Lines Inc.,UA,3,3,D,19977
6031,Alaska Airlines Inc.,AS,3,3,D,19930
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A875,United Air Lines Inc.,UA,3,3,D,19977
6460,Frontier Airlines Inc.,F9,3,3,D,20436
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A050,American Airlines Inc.,AA,3,3,D,19805
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
6460,Frontier Airlines Inc.,F9,3,3,D,20436
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A050,American Airlines Inc.,AA,3,3,D,19805
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
1006,Virgin America,VX,3,3,D,21171
1006,Virgin America,VX,3,3,D,21171
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A050,American Airlines Inc.,AA,3,3,D,19805
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
6820,Envoy Air,MQ,3,3,D,20398
6689,Mesa Airlines Inc.,YV,2,2,D,20378
6820,Envoy Air,MQ,3,3,D,20398
0A050,American Airlines Inc.,AA,3,3,D,19805
6689,Mesa Airlines Inc.,YV,2,2,D,20378
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A050,American Airlines Inc.,AA,3,3,D,19805
0A050,American Airlines Inc.,AA,3,3,D,19805
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
7041,GoJet Airlines LLC d/b/a United Express,G7,2,2,D,20500
7041,GoJet Airlines LLC d/b/a United Express,G7,2,2,D,20500
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A050,American Airlines Inc.,AA,3,3,D,19805
0A050,American Airlines Inc.,AA,3,3,D,19805
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
0A875,United Air Lines Inc.,UA,3,3,D,19977
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
1260,Delta Air Lines Inc.,DL,3,3,D,19790
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
1260,Delta Air Lines Inc.,DL,3,3,D,19790
0A875,United Air Lines Inc.,UA,3,3,D,19977
1260,Delta Air Lines Inc.,DL,3,3,D,19790
1260,Delta Air Lines Inc.,DL,3,3,D,19790
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6700,SkyWest Airlines Inc.,OO,3,3,D,20304
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A050,American Airlines Inc.,AA,3,3,D,19805
0A050,American Airlines Inc.,AA,3,3,D,19805
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A875,United Air Lines Inc.,UA,3,3,D,19977
0A050,American Airlines Inc.,AA,3,3,D,19805
0A875,United Air Lines Inc.,UA,3,3,D,19977
6725,Southwest Airlines Co.,WN,3,3,D,19393
0A050,American Airlines Inc.,AA,3,3,D,19805
30550,Mackey International Inc.,MAC,1,6,Domestic,19031
4530,Munz Northern Airlines Inc.,XY,1,1,Domestic,19032
30337,Cochise Airlines Inc.,COC,1,6,Domestic,19033
37760,Golden Gate Airlines Inc.,GSA,1,6,Domestic,19034
30012,Aeromech Inc.,RZZ,1,6,Domestic,19035
30474,Golden West Airlines Co.,GLW,1,6,Domestic,19036
30657,Puerto Rico Intl Airlines,PRN,1,6,Domestic,19037
30780,Air America Inc.,STZ,1,6,Domestic,19038
30795,Swift Aire Lines Inc.,SWT,1,6,Domestic,19039
37868,American Central Airlines,TSF,1,6,Domestic,19040
37895,Valdez Airlines,VEZ,1,6,Domestic,19041
30911,Southeast Alaska Airlines,WEB,1,6,Domestic,19042
30159,Altair Airlines Inc.,AAR,1,6,Domestic,19043
30336,Chitina Air Service,CHI,1,6,Domestic,19044
30552,Marco Island Airways Inc.,MRC,1,6,Domestic,19045
30297,Caribbean Air Services Inc.,OHZ,1,6,Domestic,19046
37612,Sundance Airlines,PRO,1,6,Domestic,19047
37817,Seair Alaska Airlines Inc.,SAI,1,6,Domestic,19048
30770,Southeast Airlines Inc.,SLZ,1,6,Domestic,19049
30126,Alaska Aeronautical Indust.,AAZ,1,6,Domestic,19050
30500,Imperial Airlines Inc.,IMP,1,6,Domestic,19051
37637,Trans Western Airlines Utah,TWA,1,6,Domestic,19052
37994,Wright Airlines Inc.,WRT,1,6,Domestic,19053
30342,Presidential Express,COL,1,6,Domestic,19054
30580,Mississippi Valley Airlines,MVA,1,6,Domestic,19055
37762,Channel Flying Inc.,CHL,1,6,Domestic,19056
30682,Rocky Mountain Airways Inc.,JCZ,1,6,Domestic,19057
30560,Midstate Airlines Inc.,MIS,1,6,Domestic,19058
30715,Sedalia Marshall Boonvl Stg,STG,1,6,Domestic,19059
30353,Inlet Airlines,CKI,1,6,Domestic,19060
30352,Command Airways Inc.,CMD,1,6,Domestic,19061
37763,Emerald Airlines,EMA,1,6,Domestic,19062
37888,Orion Air Inc.,ORI,1,6,Domestic,19063
30670,Pan Am Express,RAN,1,6,Domestic,19064
10025,Air Micronesia Inc.,AJ,1,1,Pacific,19065
37887,Sunbird Inc.,SKI,1,6,Domestic,19066
37849,Wings West Airlines,WWI,1,6,Domestic,19067
37899,Southcentral Air Inc.,AND,1,6,Domestic,19068
37944,Air Cargo Express Inc.,ACG,1,6,Domestic,19069
30861,Associated Aviation Act.,AAA,1,6,Domestic,19070
30201,Antilles Air Boats Inc.,AAB,1,6,Domestic,19071
37700,AAA Airlines,AAE,1,6,Domestic,19072
37724,Argosy Air Lines Inc.,AAL,1,6,Domestic,19073
37793,Air Bahia,ABH,1,6,Domestic,19074
37747,Airbama Incorporated,ABI,1,6,Domestic,19075
37942,Aeronaves Boringuena Inc.,ABO,1,6,Domestic,19076
37680,Alaska Central Airways Inc.,ACA,1,6,Domestic,19077
37701,Island Airlines Hawaii Inc.,ACH,1,6,Domestic,19078
37885,AAA-Action Air Carrier Inc.,ACI,1,6,Domestic,19079
37731,Air Cargo Enterprises Inc.,ACO,1,6,Domestic,19080
37953,Air Chaparral Inc.,ACP,1,6,Domestic,19081
37782,Alamo Commuter Airlines,ACS,1,6,Domestic,19082
37652,Air Central Inc.,ACT,1,6,Domestic,19083
37744,Air Central Inc.,ACK,1,6,Domestic,19084
37915,Astec Air East Inc.,AEC,1,6,Domestic,19085
37874,American Flag Airlines Inc.,AFA,1,6,Domestic,19086
37933,Air Cargo America Inc.,AGA,1,6,Domestic,19087
30145,All Island Air,AIA,1,6,Domestic,19088
37703,Air Express Inc.,AIE,1,6,Domestic,19089
30072,Air Mont. Inc.,AIM,1,6,Domestic,19090
37765,Air Indiana,AIN,1,6,Domestic,19091
37910,Air-Lift Associates Inc.,ALE,1,6,Domestic,19092
30139,Brandt Air,ALI,1,6,Domestic,19093
37886,All Seasons Air Pacific,ALL,1,6,Domestic,19094
37752,North American Airlines Inc.,AMA,1,6,Domestic,19095
37772,American Inter-Island Inc.,AMI,1,6,Domestic,19096
37656,Air Nebraska Inc.,ANB,1,6,Domestic,19097
37710,Airways Of New Mexico Inc.,ANM,1,6,Domestic,19098
30089,Metro Air Northeast Vermont,ANO,1,6,Domestic,19099
30446,Air North/Nenana,ANT,1,6,Domestic,19100
37950,Trans New York,AOI,1,6,Domestic,19101
37940,Arizona Pacific Inc.,API,1,6,Domestic,19102
30217,Appalachian Flying Service,APL,1,6,Domestic,19103
37929,Air Polynesia Inc.,APY,1,6,Domestic,19104
37938,Arizona Aero Corp.,ARI,1,6,Domestic,19105
30228,Arnold Aviation,ARN,1,6,Domestic,19106
37681,Air Oregon,ARO,1,6,Domestic,19107
37956,Arrowhead Airways Inc.,ARR,1,6,Domestic,19108
30187,Amistad Airlines,ASD,1,6,Domestic,19109
30153,Alpine Air Services Inc.,ASI,1,6,Domestic,19110
37821,Asap Air Inc.,ASP,1,6,Domestic,19111
30237,Astro Airways,AST,1,6,Domestic,19112
37740,Air Atlantic Airlines Inc.,ATN,1,6,Domestic,19113
37905,Pacific National Airways,ATO,1,6,Domestic,19114
37789,Atlantis Airlines Inc.,ATS,1,6,Domestic,19115
37757,Aerotransit Inc.,ATT,1,6,Domestic,19116
30022,Air Carolina,ATX,1,6,Domestic,19117
37948,Air Vectors Airways,AVA,1,6,Domestic,19118
37667,Aero Virgin Islands Corp.,AVI,1,6,Domestic,19119
30251,Aviation Services,AVS,1,6,Domestic,19120
30243,Southern Jersey Airways,AVZ,1,6,Domestic,19121
30278,Business Aircraft Corp.,BAC,1,6,Domestic,19122
37818,Brennan & Hargreaves Inc.,BAH,1,6,Domestic,19123
37711,Bankair Inc.,BAK,1,6,Domestic,19124
37819,Bard-Air Corp.,BAR,1,6,Domestic,19125
37669,Baja Cortez Airlines,BCA,1,6,Domestic,19126
37826,Bennington Aviation Inc.,BEN,1,6,Domestic,19127
37844,Beyer Aviation,BEY,1,6,Domestic,19128
30260,Blackhawk Airways Inc.,BHK,1,6,Domestic,19129
37859,Bighorn Airways Inc.,BHO,1,6,Domestic,19130
37907,Birchwood Air Service,BIR,1,6,Domestic,19131
37768,Bremerton Aviation Inc.,BMT,1,6,Domestic,19132
37923,Boise Air Service,BOA,1,6,Domestic,19133
30266,Brower Airways Inc.,BRO,1,6,Domestic,19134
30275,Burlington Airways Inc.,BUR,1,6,Domestic,19135
37743,Coleman Air Transport,CAC,1,6,Domestic,19136
37813,Crawford Aviation Inc.,CAI,1,6,Domestic,19137
37785,C & M Airlines,CAM,1,6,Domestic,19138
37832,Metro Air Northeast N Y,CAP,1,6,Domestic,19139
30323,Catalina Airlines Inc.,CAT,1,6,Domestic,19140
37784,Air Virginia,CAV,1,6,Domestic,19141
37908,Carriba Air Inc.,CBA,1,6,Domestic,19142
37937,Cen-Tex Airlines Inc.,CEN,1,6,Domestic,19143
37792,Century Airlines (Cal),CET,1,6,Domestic,19144
37872,Chandler Flyer,CHD,1,6,Domestic,19145
30284,Charter Airlines,CHE,1,6,Domestic,19146
37689,Hammonds Commuter Air Serv.,CHF,1,6,Domestic,19147
37957,Choi Aviation Inc.,CHO,1,6,Domestic,19148
37708,Christman Air System,CHS,1,6,Domestic,19149
37943,Cal Sierra Airlines,CIS,1,6,Domestic,19150
37967,Centennial Airlines,CNN,1,6,Domestic,19151
37916,Cotton Belt Aviation Inc.,COB,1,6,Domestic,19152
37880,Coker Aviation Inc.,COK,1,6,Domestic,19153
37806,Commutair,COM,1,6,Domestic,19154
37831,Coral Air Inc.,COR,1,6,Domestic,19155
37707,Cosmopolitan Comm. Airline,COS,1,6,Domestic,19156
30339,Southeastern Commuter,COT,1,6,Domestic,19157
37801,Courtesy Air Service Inc.,COU,1,6,Domestic,19158
30287,Capitol Air Lines,CPA,1,6,Domestic,19159
37704,Coastal Plains Commuter Inc.,CPC,1,6,Domestic,19160
30357,Commuter Airlines,CRA,1,6,Domestic,19161
37672,Crown Aviaiton Inc.,CRN,1,6,Domestic,19162
30372,Crown Airways Inc.,CRO,1,6,Domestic,19163
37696,Crested Butte Air Service,CRT,1,6,Domestic,19164
30327,Catskill Airways Inc.,CSK,1,6,Domestic,19165
37709,Century Airlines,CTA,1,6,Domestic,19166
37773,Cothron Aviation,CTH,1,6,Domestic,19167
30321,Catalina-Vegas Airlines,CVA,1,6,Domestic,19168
37882,Danbury Airlines,DAN,1,6,Domestic,19169
30397,Downeast Airlines Inc.,DEA,1,6,Domestic,19170
37812,Decatur Aviation,DEC,1,6,Domestic,19171
37919,DHL Airlines Inc.,DHL,1,6,Domestic,19172
37879,Dickman Aviation Services,DIC,1,6,Domestic,19173
37788,Desert Pacific Airways,DPA,1,6,Domestic,19174
37814,Desert Pacific Airlines Inc.,DPI,1,6,Domestic,19175
37853,Desert Airlines,DST,1,6,Domestic,19176
37865,Executive Aviation Inc.,EAI,1,6,Domestic,19177
30402,Eastern Caribbean Airways,EAS,1,6,Domestic,19178
37851,Eastern Carolina Aviation,ECI,1,6,Domestic,19179
37692,Ede Aire,EDE,1,6,Domestic,19180
37770,Executive Four Winds,EFA,1,6,Domestic,19181
37658,Eagle Commuter Airlines Inc.,EGL,1,6,Domestic,19182
37778,East Hampton Aire Inc.,EHA,1,6,Domestic,19183
37751,East. Indiana Aviation Sale,EIA,1,6,Domestic,19184
30412,Air Pacific Inc.,EKA,1,6,Domestic,19185
37931,Erie Airways Inc.,ERI,1,6,Domestic,19186
37840,Empire Aero Service,ERO,1,6,Domestic,19187
37961,Evanston Aviation,EVA,1,6,Domestic,19188
37901,Federal Armored Service Inc.,FAR,1,6,Domestic,19189
37823,Young Flying Service,FBI,1,6,Domestic,19190
37914,Southern Airlines Inc.,FCA,1,6,Domestic,19191
30438,Florida Airlines Inc.,FDA,1,6,Domestic,19192
37830,Freedom Airlines Inc.,FDM,1,6,Domestic,19193
37653,Flamenco Airways Inc.,FLM,1,6,Domestic,19194
37730,Ford-Aire Inc.,FOR,1,6,Domestic,19195
30447,Foster Aviation,FOS,1,6,Domestic,19196
37678,Skycraft Inc.,FVA,1,6,Domestic,19197
37781,Far West Airlines,FWA,1,6,Domestic,19198
30453,General Aviation Inc.,GAS,1,6,Domestic,19199
37867,Gromer Aviation Inc.,GAV,1,6,Domestic,19200
37726,Central States Airline,GBA,1,6,Domestic,19201
37856,Golden Carriage Aire,GCA,1,6,Domestic,19202
30450,Midway Commuter,GCS,1,6,Domestic,19203
37745,Green Hills Aviation Ltd.,GHA,1,6,Domestic,19204
37790,Green Mountain Airlines Ltd.,GMA,1,6,Domestic,19205
37852,Copper State Airlines,GOF,1,6,Domestic,19206
30477,Isle Royale Seaplane Serv.,GRO,1,6,Domestic,19207
37769,Golden South Airlines Inc.,GSL,1,6,Domestic,19208
30484,Gull Air Inc.,GUL,1,6,Domestic,19209
37794,Gunnel Aviation Inc.,GUN,1,6,Domestic,19210
30686,Ross Aviation Inc.,GWE,1,6,Domestic,19211
30501,Heussler Air Service Corp,HEU,1,6,Domestic,19212
37632,Hensley Flying Service Inc.,HFS,1,6,Domestic,19213
30595,Long Island Airlines,HMZ,1,6,Domestic,19214
37787,Holiday Airlines Inc.,HOL,1,6,Domestic,19215
30496,Iowa Airlines,HOR,1,6,Domestic,19216
30215,Pacific Coast Airlines,HPZ,1,6,Domestic,19217
30495,Trans-National Airlines Haw,HRA,1,6,Domestic,19218
30710,Scenic Airlines Inc.,HSZ,1,6,Domestic,19219
30497,Skystream Airlines,HUB,1,6,Domestic,19220
37774,Hawking Corporation,HWK,1,6,Domestic,19221
30502,Hyannis Aviation,HYA,1,6,Domestic,19222
37783,Iowa City Flying Service,ICF,1,6,Domestic,19223
37834,Idee Industries Inc.,III,1,6,Domestic,19224
37748,Inland Empire Airlines Inc.,INA,1,6,Domestic,19225
37753,Indiana Airways Inc. (Pa),IND,1,6,Domestic,19226
37736,Indo-Pacific International,IPI,1,6,Domestic,19227
30754,Island Airlines,ISL,1,6,Domestic,19228
37767,Sunbelt Airlines Inc.,JAM,1,6,Domestic,19229
37848,Air Chico,JCM,1,6,Domestic,19230
37838,Jer-Don Air,JER,1,6,Domestic,19231
37798,Knight Airlines Inc.,KAI,1,6,Domestic,19232
30528,Key Airlines,KEE,1,6,Domestic,19233
30394,Crown Air,KWZ,1,6,Domestic,19234
37635,Chaparral Airlines Inc.,KXZ,1,6,Domestic,19235
37946,Lancer Aviation Inc.,LAN,1,6,Domestic,19236
30541,Lawrence Aviation,LAW,1,6,Domestic,19237
30533,Havasu Airlines,LHA,1,6,Domestic,19238
37873,Lakeland Aviation,LLA,1,6,Domestic,19239
30567,Aero Commuter,LOS,1,6,Domestic,19240
37723,Las Vegas Airlines,LVA,1,6,Domestic,19241
37829,Magum Airlines,MAG,1,6,Domestic,19242
37694,The Maui Commuter,MAI,1,6,Domestic,19243
37786,Marshall's Air Inc.,MAR,1,6,Domestic,19244
37845,Maxair Inc.,MAX,1,6,Domestic,19245
37958,Mid Continental Airlines In,MCO,1,6,Domestic,19246
37951,Metro Airlines,MDU,1,6,Domestic,19247
37815,Metroplex Airlines,MET,1,6,Domestic,19248
37883,Midway Aviation Inc.,MIY,1,6,Domestic,19249
37684,Miller Air Transportersinc,MLL,1,6,Domestic,19250
30590,Ocean Airways Inc.,MMH,1,6,Domestic,19251
30382,Cumberland Airlines,MNZ,1,6,Domestic,19252
30564,Merrimack Aviation Inc.,MRR,1,6,Domestic,19253
37949,Midwest Aviation,MST,1,6,Domestic,19254
37750,Arkansas Traveler Airline,MTA,1,6,Domestic,19255
30561,Metroflight Airlines,MTR,1,6,Domestic,19256
30604,National Air Commuter Inc.,NAC,1,6,Domestic,19257
30609,New Born Wings Inc.,NEB,1,6,Domestic,19258
37712,Nor East Commuter Airlines,NEC,1,6,Domestic,19259
30610,Nevada Airlines,NEV,1,6,Domestic,19260
37841,Northern Eagle Airways Inc.,NGL,1,6,Domestic,19261
37739,Newair Flight Inc.,NHA,1,6,Domestic,19262
37816,N. J. Merrimack Airlines,NJA,1,6,Domestic,19263
30614,E. J. A. Newport Inc.,NPT,1,6,Domestic,19264
30616,Northaire,NTH,1,6,Domestic,19265
37718,Lake State Airways,NUM,1,6,Domestic,19266
37911,New York Helicopter Corp.,NYH,1,6,Domestic,19267
30623,Harbor Airlines Inc.,OAK,1,6,Domestic,19268
37904,Ocean Reef Airways Inc.,OCR,1,6,Domestic,19269
37909,Offshore Logistics,OFF,1,6,Domestic,19270
37891,Omaha Aviation,OHA,1,6,Domestic,19271
30362,Corporate Air Inc.,OIZ,1,6,Domestic,19272
37854,Omak Aviation Airlines,OMK,1,6,Domestic,19273
37893,Omni Pacific Airline,OMN,1,6,Domestic,19274
30262,Sun Aire Lines,OOZ,1,6,Domestic,19275
30629,Air Kentucky Air Lines,OWS,1,6,Domestic,19276
37804,Permian Airways Inc.,PAI,1,6,Domestic,19277
30661,Provincetown Boston,PBA,1,6,Domestic,19278
37936,Piasa Commuter Airlines,PCA,1,6,Domestic,19279
37666,Trans Southern Airways,PDA,1,6,Domestic,19280
30628,Pearson Aircraft,PEA,1,6,Domestic,19281
30643,Air Pennsylvania,PER,1,6,Domestic,19282
37959,Petro Aviation Corp.,PET,1,6,Domestic,19283
30641,Phillips Airlines,PHL,1,6,Domestic,19284
37932,Phoenix Airlines,PHX,1,6,Domestic,19285
37670,Pacific Island Airways,PIA,1,6,Domestic,19286
37926,Planes Inc.,PLA,1,6,Domestic,19287
30653,Polar Airways Inc.,PLZ,1,6,Domestic,19288
37702,Pacific Missionary Aviation,PMA,1,6,Domestic,19289
37676,Pioneer Airways,PNR,1,6,Domestic,19290
30649,Pocono Airlines Inc.,POC,1,6,Domestic,19291
37954,Pompano Airways,POM,1,6,Domestic,19292
37833,Ponderosa Aviation Inc.,PON,1,6,Domestic,19293
37717,Princeton Aviation Corp,PRA,1,6,Domestic,19294
37934,Pro Air Services,PRR,1,6,Domestic,19295
30655,Precision Valley Aviation,PVA,1,6,Domestic,19296
30258,Bar Harbor Airways,QOZ,1,6,Domestic,19297
37800,Royal-Air Ltd.,RAL,1,6,Domestic,19298
37810,Realwest Airlines,REA,1,6,Domestic,19299
37835,Aerosun International Airlines Inc.,RED,1,6,Domestic,19300
30694,Royal Hawaiian Airways Inc.,RHA,1,6,Domestic,19301
37921,Richardson Aviation,RIC,1,6,Domestic,19302
37697,Indiana Airways Inc. (Reid,RID,1,6,Domestic,19303
30678,Rio Airways Inc.,RIO,1,6,Domestic,19304
30664,Riverside Air Service,RIV,1,6,Domestic,19305
37828,Michigan Airways Inc.,RJS,1,6,Domestic,19306
37839,Roederer Aviation Inc.,ROE,1,6,Domestic,19307
37917,Royal American Airways Inc.,ROY,1,6,Domestic,19308
30254,Air Rovers Inc.,RWG,1,6,Domestic,19309
37955,Sajen Air Inc.,SAJ,1,6,Domestic,19310
37925,Samoan Airlines Inc.,SAM,1,6,Domestic,19311
37935,Air Cortez International,SAS,1,6,Domestic,19312
37892,Air Americana,SAX,1,6,Domestic,19313
37738,Saber Aviation Inc.,SBA,1,6,Domestic,19314
30674,Suburban Airlines,SBN,1,6,Domestic,19315
37714,Seaco Airlines Inc.,SCO,1,6,Domestic,19316
37820,Skyline Airlines,SCT,1,6,Domestic,19317
37824,South Coast Airways,SCY,1,6,Domestic,19318
30720,Semo Aviation Inc.,SEM,1,6,Domestic,19319
37871,Stahmannfarms Inc.,SFI,1,6,Domestic,19320
37866,Sfo Helicopter Airlines Inc.,SFO,1,6,Domestic,19321
37777,Sierra Flite Service Inc.,SFS,1,6,Domestic,19322
30725,Shasta Air Inc.,SHS,1,6,Domestic,19323
37690,Shavano Air Inc.,SHV,1,6,Domestic,19324
37913,Silver State Airlines,SIA,1,6,Domestic,19325
30705,San Juan Airlines Inc.,SJA,1,6,Domestic,19326
37802,Bas Airlines,SKL,1,6,Domestic,19327
30426,Scheduled Skyways,SKM,1,6,Domestic,19328
37918,Stopher Mechanical Inc.,SMC,1,6,Domestic,19329
30208,Gelco Courier Services Inc.,SNC,1,6,Domestic,19330
30735,Shawnee Airlines,SNE,1,6,Domestic,19331
30767,Mall Airways Inc.,SOA,1,6,Domestic,19332
37682,Soonair Lines Inc.,SOL,1,6,Domestic,19333
30786,Springfield Air Service,SPF,1,6,Domestic,19334
30771,Sterling Air Service,SRL,1,6,Domestic,19335
37855,Southern Seaplane,SSP,1,6,Domestic,19336
37928,Sierra Express Inc.,SSS,1,6,Domestic,19337
30709,Seaplane Shuttle Transport,SST,1,6,Domestic,19338
37952,Trans East International,STF,1,6,Domestic,19339
30779,Star Aviation Corporation,STR,1,6,Domestic,19340
37875,Sun International Airways,SUI,1,6,Domestic,19341
37797,Sunbelt,SUT,1,6,Domestic,19342
37864,Sun Valley Airlines,SVL,1,6,Domestic,19343
37897,Sunwest Airlines,SWA,1,6,Domestic,19344
37870,Air Colorado,TAC,1,6,Domestic,19345
37713,Tejas Airlines Inc.,TAL,1,6,Domestic,19346
37699,Yosemite Airlines Inc.,TAS,1,6,Domestic,19347
37729,Trans Catalina Airlines,TCA,1,6,Domestic,19348
37734,Oceanair Line,TCE,1,6,Domestic,19349
37927,Trans California Airlines,TCI,1,6,Domestic,19350
37837,Trans-Central Airlines Inc.,TCL,1,6,Domestic,19351
37941,Trans-Colorado Airlines,TCO,1,6,Domestic,19352
