AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
20237,AX,38048,Armstrong Air Service Inc.,AAP,38048,Armstrong Air Service Inc.,10,1,6,Domestic,6/1/1985,12/31/1989
20368,G4,38071,Eagle Airline,EGA,38071,Eagle Airline,10,1,6,Domestic,6/1/1985,12/31/1996
20368,G4,38073,Business Express Airlines,BEA,38073,Business Express Airlines,10,1,6,Domestic,6/1/1985,12/31/2000
20368,G4,38065,Alliance Airlines,ACN,38065,Alliance Airlines,10,1,6,Domestic,6/1/1985,9/30/2002
20368,G4,38063,Astor Air,ASR,38063,Astor Air,10,1,6,Domestic,6/1/1985,9/30/2002
20368,G4,38068,West Penn Commuter,BAT,38068,West Penn Commuter,10,1,6,Domestic,6/1/1985,9/30/2002
20368,G4,38057,Barken International,BRK,38057,Barken International,10,1,6,Domestic,6/1/1985,9/30/2002
21477,1AQ,38074,Commuter Airlines (Ca),CMR,38074,Commuter Airlines (Ca),10,1,6,Domestic,6/1/1985,9/30/2002
21477,1AQ,38062,Cresent Medivac,CRH,38062,Cresent Medivac,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38070,Coastal Air Transport,CTL,38070,Coastal Air Transport,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38078,Exec Express,EEX,38078,Exec Express,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38061,La Skycab Airline,LAA,38061,La Skycab Airline,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38069,National Air,NAT,38069,National Air,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38059,Omniflight Airways,OMI,38059,Omniflight Airways,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38072,Southern Express Airways,SEP,38072,Southern Express Airways,10,1,6,Domestic,6/1/1985,9/30/2002
20304,OO,38064,Turner Aire,TUR,38064,Turner Aire,10,1,6,Domestic,6/1/1985,9/30/2002
19977,UA,38079,AAR Western Skyways,WSK,38079,AAR Western Skyways,10,1,6,Domestic,6/1/1985,9/30/2002
19977,UA,6805,Skybus Inc.,FW,6805,Skybus Inc.,10,1,1,Domestic,7/1/1985,11/30/1986
19977,UA,9281A,Caicos Caribbean Airways,CUQ,9281A,Caicos Caribbean Airways,281,0,0,International,7/1/1985,10/31/1996
19977,UA,38055,Jet Express,BDE,38055,Jet Express,10,1,6,Domestic,7/1/1985,9/30/2002
19977,UA,6770,Regent Air Corporation,4R,6770,Regent Air Corporation,10,1,1,Domestic,9/1/1985,2/28/1986
19977,UA,38056,Westates Airlines,WTA,38056,Westates Airlines,10,1,6,Domestic,9/1/1985,12/31/1987
19977,UA,38097,Action Airlines,AON,38097,Action Airlines,10,1,6,Domestic,9/1/1985,9/30/2002
19393,WN,38067,California Seaboard,CAF,38067,California Seaboard,10,1,6,Domestic,9/1/1985,9/30/2002
19393,WN,38081,Enterprise Airlines Inc.,ENT,38081,Enterprise Airlines Inc.,10,1,6,Domestic,9/1/1985,9/30/2002
19393,WN,38075,Island Air Express,IEX,38075,Island Air Express,10,1,6,Domestic,9/1/1985,9/30/2002
19393,WN,38111,Maui Airlines,MAA,38111,Maui Airlines,10,1,6,Domestic,9/1/1985,9/30/2002
19393,WN,38095,Metro Express 11,MEX,38095,Metro Express 11,10,1,6,Domestic,9/1/1985,9/30/2002
20436,F9,38060,Otter Air,OTT,38060,Otter Air,10,1,6,Domestic,9/1/1985,9/30/2002
19917,5X,38082,Prime Air Inc.,PRM,38082,Prime Air Inc.,10,1,6,Domestic,9/1/1985,9/30/2002
20304,OO,38077,Sallee's Aviation,SAL,38077,Sallee's Aviation,10,1,6,Domestic,9/1/1985,9/30/2002
20304,OO,38066,Wrangell Air Service,WGL,38066,Wrangell Air Service,10,1,6,Domestic,9/1/1985,9/30/2002
20304,OO,38024,Atlantic Gulf Airlines,ZY,38024,Atlantic Gulf Airlines,10,1,6,Domestic,9/1/1983,9/30/1984
20304,OO,16080,Atlantic Gulf Airlines,ZY,16080,Atlantic Gulf Airlines,10,1,1,Latin America,10/1/1985,9/30/1986
20304,OO,6080,Atlantic Gulf Airlines,ZY,6080,Atlantic Gulf Airlines,10,1,1,Domestic,10/1/1985,9/30/1986
19977,UA,16675,Skyworld Airlines Inc.,PKQ,16675,Skyworld Airlines Inc.,10,1,1,International,10/1/1985,7/31/1989
19977,UA,6756,Skyworld Airlines Inc.,PKQ,6756,Skyworld Airlines Inc.,10,1,1,Domestic,10/1/1985,7/31/1989
19977,UA,6759,Presidential Airways Inc.,XV,6759,Presidential Airways Inc.,10,1,1,Domestic,10/1/1985,12/31/1989
19977,UA,9205A,Caribbean Air Cargo Co Ltd.,DC,9205A,Caribbean Air Cargo Co Ltd.,205,0,0,International,10/1/1985,5/31/1992
19977,UA,9832A,P.T. Garuda Indonesian Arwy,GA,9832A,P.T. Garuda Indonesian Arwy,832,0,0,International,11/1/1985,3/31/1998
19977,UA,9591A,Egyptair,MS,9591A,Egyptair,591,0,0,International,11/1/1985,
19977,UA,38086,Bay Air,BYA,38086,Bay Air,10,1,6,Domestic,12/1/1985,12/31/1987
19977,UA,16204,Five Star Airlines,FFQ,16204,Five Star Airlines,10,1,1,International,12/1/1985,6/30/1989
19977,UA,6203,Five Star Airlines,FFQ,6203,Five Star Airlines,10,1,1,Domestic,12/1/1985,6/30/1989
19977,UA,6202,Five Star Airlines,FFQ,6202,Five Star Airlines,10,1,1,System,12/1/1985,1/31/1988
19393,WN,38085,King Flying Service,KFS,38085,King Flying Service,10,1,6,Domestic,12/1/1985,12/31/1989
19393,WN,90191,Le Point Air,LEQ,90191,Le Point Air,900,0,0,International,12/1/1985,12/31/1989
19393,WN,38087,Barrow Air,BRW,38087,Barrow Air,10,1,6,Domestic,12/1/1985,12/31/1993
19393,WN,38094,Big Island Air,BIA,38094,Big Island Air,10,1,6,Domestic,12/1/1985,9/30/2002
19393,WN,38093,Cityhop,CCA,38093,Cityhop,10,1,6,Domestic,12/1/1985,9/30/2002
19393,WN,38089,GP Express Airlines,GPA,38089,GP Express Airlines,10,1,6,Domestic,12/1/1985,9/30/2002
19393,WN,38098,Iowa Airways,IOW,38098,Iowa Airways,10,1,6,Domestic,12/1/1985,9/30/2002
20452,YX,38091,Mountain West Airlines,MWA,38091,Mountain West Airlines,10,1,6,Domestic,12/1/1985,9/30/2002
20436,F9,38088,Resort Commuter,RSC,38088,Resort Commuter,10,1,6,Domestic,12/1/1985,9/30/2002
20436,F9,38090,Texas National Airlines,TXA,38090,Texas National Airlines,10,1,6,Domestic,12/1/1985,9/30/2002
20436,F9,37836,Air Hawaii,AHC,37836,Air Hawaii,10,1,6,Domestic,1/1/1960,11/30/1985
20107,FX,37836,Air Hawaii,AHC,37836,Air Hawaii,10,1,6,Domestic,3/1/1986,12/31/1987
20107,FX,6012,Air Hawaii,AHC,6012,Air Hawaii,10,1,1,Domestic,12/1/1985,2/28/1986
20237,AX,90150,Aerotal,XK,90150,Aerotal,327,0,0,International,7/1/1981,12/31/1989
20237,AX,38108,Air L.A.,ALS,38108,Air L.A.,10,1,6,Domestic,3/1/1986,12/31/1996
20358,ZK,38114,Aero Coach,AEO,38114,Aero Coach,10,1,6,Domestic,3/1/1986,9/30/2002
20358,ZK,38107,Air Link Airways,ALK,38107,Air Link Airways,10,1,6,Domestic,3/1/1986,9/30/2002
21599,4B,38102,Million Air,BFG,38102,Million Air,10,1,6,Domestic,3/1/1986,9/30/2002
21599,4B,38106,Helitrans,HEL,38106,Helitrans,10,1,6,Domestic,3/1/1986,9/30/2002
19790,DL,38104,La Helicopter,LAH,38104,La Helicopter,10,1,6,Domestic,3/1/1986,9/30/2002
20304,OO,38103,Omniflight Helicopters,OMH,38103,Omniflight Helicopters,10,1,6,Domestic,3/1/1986,9/30/2002
19977,UA,38105,Reeves Air,RVA,38105,Reeves Air,10,1,6,Domestic,3/1/1986,9/30/2002
19977,UA,9162C,Compania Panamena (Copa),CM,9162C,Compania Panamena (Copa),162,0,0,International,3/1/1986,
19977,UA,9591B,Zas Airline Of Egypt,ZAQ,9591B,Zas Airline Of Egypt,591,0,0,International,4/1/1986,2/28/1995
19977,UA,38100,Polar International,POL,38100,Polar International,10,1,6,Domestic,6/1/1986,12/31/1989
19977,UA,80067,Hemisphere Air Charter,XDC,80067,Hemisphere Air Charter,10,7,7,Domestic,6/1/1986,12/31/1989
19977,UA,38113,Airways International,AIT,38113,Airways International,10,1,6,Domestic,6/1/1986,9/30/2002
19977,UA,38112,Chicago Airlines,CGA,38112,Chicago Airlines,10,1,6,Domestic,6/1/1986,9/30/2002
19977,UA,6785,Royal West Airlines,YM,6785,Royal West Airlines,10,1,1,Domestic,7/1/1986,5/31/1988
19393,WN,6021,Airpac Inc.,XYZ,6021,Airpac Inc.,10,1,1,Domestic,4/1/1984,6/30/1986
19393,WN,30090,Airpac Inc.,XYZ,30090,Airpac Inc.,10,1,6,Domestic,1/1/1960,3/31/1984
19393,WN,30090,Airpac Inc.,XYZ,30090,Airpac Inc.,10,1,6,Domestic,7/1/1986,12/31/1997
19393,WN,9388A,Aerovias Venezolanas-Avensa,VE,9388A,Aerovias Venezolanas-Avensa,388,0,0,International,7/1/1986,4/30/2002
20436,F9,9729A,Cathay Pacific Airways Ltd.,CX,9729A,Cathay Pacific Airways Ltd.,729,0,0,International,7/1/1986,
20436,F9,38116,Galena Air Service,GAL,38116,Galena Air Service,10,1,6,Domestic,9/1/1986,12/31/1989
20237,AX,38110,Stateswest Airlines,STW,38110,Stateswest Airlines,10,1,6,Domestic,9/1/1986,12/31/1996
20409,B6,38119,Executive Transport,EXR,38119,Executive Transport,10,1,6,Domestic,9/1/1986,9/30/2002
20409,B6,38117,Propheter Aviation,PRP,38117,Propheter Aviation,10,1,6,Domestic,9/1/1986,9/30/2002
20500,G7,38051,Wise Airlines Inc.,WAI,38051,Wise Airlines Inc.,10,1,6,Domestic,3/1/1985,9/30/2002
20500,G7,38120,Haines Airways,HNS,38120,Haines Airways,10,1,6,Domestic,9/1/1986,12/31/2002
20304,OO,6550,Great American Airways,FDQ,6550,Great American Airways,10,1,1,Domestic,8/1/1980,9/30/1986
19977,UA,6549,Great American Airways,FDQ,6549,Great American Airways,10,1,1,System,9/1/1980,9/30/1986
19977,UA,6550,Great American Airways,FDQ,6550,Great American Airways,10,1,1,Domestic,10/1/1986,4/30/1997
19977,UA,6549,Great American Airways,FDQ,6549,Great American Airways,10,1,1,System,10/1/1986,12/31/1995
19977,UA,38101,Air Puerto Rico Airlines,FD,38101,Air Puerto Rico Airlines,10,1,6,Domestic,6/1/1986,9/30/1986
19977,UA,16027,Air Puerto Rico Airlines,FD,16027,Air Puerto Rico Airlines,10,1,1,Latin America,10/1/1986,3/31/1987
19977,UA,6027,Air Puerto Rico Airlines,FD,6027,Air Puerto Rico Airlines,10,1,1,Domestic,10/1/1986,3/31/1987
19977,UA,6026,Air Puerto Rico Airlines,FD,6026,Air Puerto Rico Airlines,10,1,1,System,10/1/1986,3/31/1987
19393,WN,9316C,Viacao Aerea Sao Paulo,VP,9316C,Viacao Aerea Sao Paulo,316,0,0,International,10/1/1986,5/31/2000
20107,FX,10262,Delta Air Lines Inc.,DL,10262,Delta Air Lines Inc.,10,3,3,Pacific,10/1/1986,
20237,AX,10261,Delta Air Lines Inc.,DL,10261,Delta Air Lines Inc.,10,3,3,Atlantic,1/1/1960,
20368,G4,10260,Delta Air Lines Inc.,DL,10260,Delta Air Lines Inc.,10,3,3,Latin America,1/1/1960,
20368,G4,1260,Delta Air Lines Inc.,DL,1260,Delta Air Lines Inc.,10,3,3,Domestic,1/1/1960,
19790,DL,9736A,All Nippon Airways Co.,NH,9736A,All Nippon Airways Co.,736,0,0,International,11/1/1986,
20304,OO,80068,International Parcel Express Inc.,XDD,80068,International Parcel Express Inc.,10,7,7,Domestic,12/1/1986,12/31/1989
20304,OO,9493C,Anglo Airlines Ltd.,AZQ,9493C,Anglo Airlines Ltd.,493,0,0,International,12/1/1986,1/31/1992
19977,UA,38123,Midcontinent Airlines,MDC,38123,Midcontinent Airlines,10,1,6,Domestic,12/1/1986,9/30/2002
19977,UA,9749A,Malaysian Airline System,MH,9749A,Malaysian Airline System,749,0,0,International,12/1/1986,
19977,UA,6722,Pilgrim Aviation & Airlines,PMT,6722,Pilgrim Aviation & Airlines,10,1,1,Domestic,4/1/1985,12/31/1986
19977,UA,30645,Pilgrim Aviation & Airlines,PMT,30645,Pilgrim Aviation & Airlines,10,1,6,Domestic,1/1/1960,3/31/1985
19977,UA,30645,Pilgrim Aviation & Airlines,PMT,30645,Pilgrim Aviation & Airlines,10,1,6,Domestic,1/1/1987,6/30/1988
19977,UA,16199,Florida Express Inc.,ZO,16199,Florida Express Inc.,10,1,1,Latin America,1/1/1987,1/31/1989
19977,UA,6201,Florida Express Inc.,ZO,6201,Florida Express Inc.,10,1,1,Domestic,2/1/1984,1/31/1989
19977,UA,16640,Orion Air,OPQ,16640,Orion Air,10,1,1,International,1/1/1987,12/31/1989
19977,UA,6728,Orion Air,OPQ,6728,Orion Air,10,1,1,Domestic,1/1/1987,12/31/1989
20436,F9,6727,Orion Air,OPQ,6727,Orion Air,10,1,1,System,1/1/1987,12/31/1987
20436,F9,9900K,Nationair,NAQ,9900K,Nationair,900,0,0,International,3/1/1987,4/30/1993
20436,F9,38121,Air Cape,APE,38121,Air Cape,10,1,6,Domestic,3/1/1987,9/30/2002
20436,F9,38124,Lake Coastal,LCT,38124,Lake Coastal,10,1,6,Domestic,3/1/1987,9/30/2002
20436,F9,38122,Mst Aviation,MTV,38122,Mst Aviation,10,1,6,Domestic,3/1/1987,9/30/2002
20436,F9,90197,First Air,7F,90197,First Air,900,0,0,International,4/1/1987,12/31/1989
20436,F9,9507A,Transportes Aereos De Cabo,VR,9507A,Transportes Aereos De Cabo,507,0,0,International,4/1/1987,
20436,F9,10052,American Airlines Inc.,AA,10052,American Airlines Inc.,10,3,3,Pacific,5/1/1987,
20107,FX,10050,American Airlines Inc.,AA,10050,American Airlines Inc.,10,3,3,Latin America,1/1/1960,
20304,OO,10049,American Airlines Inc.,AA,10049,American Airlines Inc.,10,3,3,Atlantic,4/1/1982,
19977,UA,0A050,American Airlines Inc.,AA,0A050,American Airlines Inc.,10,3,3,Domestic,1/1/1960,
19977,UA,9900B,Air Charter Systems (Acs),WAQ,9900B,Air Charter Systems (Acs),900,0,0,International,6/1/1987,5/31/2002
19977,UA,38127,Helitac Aviation,HET,38127,Helitac Aviation,10,1,6,Domestic,6/1/1987,9/30/2002
19977,UA,9106A,Belize Air International Ltd.,BM,9106A,Belize Air International Ltd.,106,0,0,International,7/1/1987,12/31/1994
19977,UA,90201,Highland Express Airways,VY,90201,Highland Express Airways,900,0,0,International,9/1/1987,12/31/1989
19977,UA,6710,Mid Pacific Airlines Inc.,MPA,6710,Mid Pacific Airlines Inc.,10,1,1,Domestic,10/1/1985,9/30/1987
19977,UA,37889,Mid Pacific Airlines Inc.,MPA,37889,Mid Pacific Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/1985
19977,UA,37889,Mid Pacific Airlines Inc.,MPA,37889,Mid Pacific Airlines Inc.,10,1,6,Domestic,10/1/1987,1/31/1988
19393,WN,90013,Aero Tranportes Panamenos,ATQ,90013,Aero Tranportes Panamenos,162,0,0,International,10/1/1987,8/31/1989
19393,WN,16702,Millon Air Inc.,LBQ,16702,Millon Air Inc.,10,1,1,International,10/1/1985,8/31/1997
20436,F9,6702,Millon Air Inc.,LBQ,6702,Millon Air Inc.,10,1,1,Domestic,10/1/1987,8/31/1997
20436,F9,6701,Millon Air Inc.,LBQ,6701,Millon Air Inc.,10,1,1,System,10/1/1985,8/31/1997
20304,OO,38134,Air Caribe International,ARB,38134,Air Caribe International,10,1,6,Domestic,10/1/1987,9/30/2002
20304,OO,37979,Air South,ASU,37979,Air South (1),10,1,4,Domestic,6/1/1981,9/30/2002
20304,OO,38128,Air South,ASH,38128,Air South,10,1,6,Domestic,10/1/1987,9/30/2002
19977,UA,38131,Bangor International Air,BAN,38131,Bangor International Air,10,1,6,Domestic,10/1/1987,9/30/2002
19977,UA,38133,Chester County Aviation,CCO,38133,Chester County Aviation,10,1,6,Domestic,10/1/1987,9/30/2002
19977,UA,38129,East Coast Airways,ECR,38129,East Coast Airways,10,1,6,Domestic,10/1/1987,9/30/2002
19977,UA,38132,Hub Express,HEP,38132,Hub Express,10,1,6,Domestic,10/1/1987,9/30/2002
20452,YX,38130,Tropical Helicopter Airways,THA,38130,Tropical Helicopter Airways,10,1,6,Domestic,10/1/1987,9/30/2002
20436,F9,9679A,Turk Hava Yollari A.O.,TK,9679A,Turk Hava Yollari A.O.,679,0,0,International,10/1/1987,
20436,F9,12681,Piedmont Aviation Inc.,PI,12681,Piedmont Aviation Inc.,10,3,3,Latin America,11/1/1987,8/31/1989
20107,FX,12680,Piedmont Aviation Inc.,PI,12680,Piedmont Aviation Inc.,10,3,3,Atlantic,6/1/1987,8/31/1989
20237,AX,2680,Piedmont Aviation Inc.,PI,2680,Piedmont Aviation Inc.,10,3,3,Domestic,1/1/1960,8/31/1989
20237,AX,80069,Air Train Inc.,XDE,80069,Air Train Inc.,10,7,7,Domestic,12/1/1987,12/31/1989
20237,AX,9238B,Haiti Air Freight Intl,HFQ,9238B,Haiti Air Freight Intl,238,0,0,International,12/1/1987,9/30/1998
19687,QX,38149,Ketchikan Air Service,KET,38149,Ketchikan Air Service,10,1,6,Domestic,12/1/1987,12/31/1998
19687,QX,80070,Salair Inc.,XDF,80070,Salair Inc.,10,7,7,Domestic,12/1/1987,12/31/1998
19790,DL,38137,Npa Inc.,NAP,38137,Npa Inc.,10,1,6,Domestic,12/1/1987,9/30/2002
20304,OO,16876,Air America,GM,16876,Air America,10,1,1,Atlantic,2/1/1987,4/30/1987
19977,UA,16875,Air America,GM,16875,Air America,10,1,1,International,8/1/1984,12/31/1987
19977,UA,6880,Air America,GM,6880,Air America,10,1,1,Domestic,8/1/1984,12/31/1987
19977,UA,6879,Air America,GM,6879,Air America,10,1,1,System,8/1/1984,12/31/1985
19977,UA,16875,Air America,GM,16875,Air America,10,1,1,International,1/1/1988,3/31/1990
19977,UA,6880,Air America,GM,6880,Air America,10,1,1,Domestic,1/1/1988,3/31/1990
20452,YX,9900O,Time Air Ltd.,KI,9900O,Time Air Ltd.,900,0,0,International,1/1/1988,9/30/1997
20436,F9,9736D,Nippon Cargo Airlines,KZ,9736D,Nippon Cargo Airlines,736,0,0,International,1/1/1988,
20436,F9,38136,Seagull Air Service,SEG,38136,Seagull Air Service,10,1,6,Domestic,3/1/1988,12/31/1990
20436,F9,38138,Nasville Eagle,NAS,38138,Nasville Eagle,10,1,6,Domestic,3/1/1988,12/31/1998
20436,F9,38140,Aleutian Air,ALU,38140,Aleutian Air,10,1,6,Domestic,3/1/1988,9/30/2002
20436,F9,38135,Custom Air Service,CUS,38135,Custom Air Service,10,1,6,Domestic,3/1/1988,9/30/2002
20436,F9,38144,GCS Air Service,GSC,38144,GCS Air Service,10,1,6,Domestic,3/1/1988,9/30/2002
20107,FX,38096,Golden State Airlines,GST,38096,Golden State Airlines,10,1,6,Domestic,3/1/1988,9/30/2002
20107,FX,38157,Springdale Air,SPG,38157,Springdale Air,10,1,6,Domestic,3/1/1988,9/30/2002
20107,FX,38139,Sportsman Flying Service,SPR,38139,Sportsman Flying Service,10,1,6,Domestic,3/1/1988,9/30/2002
20107,FX,9337D,Saeta Airlines,EH,9337D,Saeta Airlines,337,0,0,International,3/1/1988,11/30/2002
20107,FX,9224B,Aerolineas Mundo,MUQ,9224B,Aerolineas Mundo,224,0,0,International,4/1/1988,3/31/1999
20237,AX,6906,Tropical Airways Inc.,GG (1),6906,Tropical Airways Inc.,10,1,1,Domestic,5/1/1988,10/31/1988
20237,AX,6905,Tropical Airways Inc.,GG (1),6905,Tropical Airways Inc.,10,1,1,System,5/1/1988,10/31/1988
21599,4B,90188,Grenada Airways Ltd.,GG (2),90188,Grenada Airways Ltd.,273,0,0,International,1/1/1986,12/31/1989
21599,4B,38169,Mid Pacific Air Corp.,MPC,38169,Mid Pacific Air Corp.,10,1,6,Domestic,6/1/1988,12/31/1996
19790,DL,38143,Exec Express II,EET,38143,Exec Express II,10,1,6,Domestic,6/1/1988,12/31/1999
19790,DL,38142,Taquan Air Service,TAQ,38142,Taquan Air Service,10,1,5,Domestic,6/1/1988,12/31/1999
20500,G7,38146,Chartair,CTR,38146,Chartair,10,1,6,Domestic,6/1/1988,9/30/2002
20304,OO,38147,Laredo Air,LAR,38147,Laredo Air,10,1,6,Domestic,6/1/1988,9/30/2002
20304,OO,38141,Qwest Commuter,QWE,38141,Qwest Commuter,10,1,6,Domestic,6/1/1988,9/30/2002
20304,OO,38145,Tri Air Freight,TAF,38145,Tri Air Freight,10,1,6,Domestic,6/1/1988,9/30/2002
20304,OO,38153,Wra Inc.,WRA,38153,Wra Inc.,10,1,6,Domestic,6/1/1988,9/30/2002
20304,OO,9597A,Zambia Airways Corp.,Q2,9597A,Zambia Airways Corp.,597,0,0,International,7/1/1988,2/28/1991
19977,UA,9486B,Swissair Transport Co. Ltd.,SR,9486B,Swissair Transport Co. Ltd.,486,0,0,International,7/1/1988,3/31/2002
19977,UA,38151,Airlift International,ARD,38151,Airlift International,10,1,6,Domestic,7/1/1988,9/30/2002
19977,UA,38152,Pacair,PCR,38152,Pacair,10,1,6,Domestic,7/1/1988,9/30/2002
19977,UA,9900D,Bradley Air Services Ltd.,BCQ,9900D,Bradley Air Services Ltd.,900,0,0,International,7/1/1988,
19977,UA,9427C,Corse Air International,CYQ,9427C,Corse Air International,427,0,0,International,7/1/1988,
19977,UA,9634A,Iraqi Airways,IA,9634A,Iraqi Airways,634,0,0,International,9/1/1988,12/31/1989
19977,UA,9493J,Monarch Airlines,ZB,9493J,Monarch Airlines,493,0,0,International,11/1/1988,
19977,UA,90225,Vacationair,VAQ,90225,Vacationair,900,0,0,International,12/1/1988,12/31/1989
19977,UA,9148D,Lineas Aereas La-Tur Sa,LUQ,9148D,Lineas Aereas La-Tur Sa,148,0,0,International,12/1/1988,12/31/1991
19393,WN,90232,Holidair Airways,HOQ,90232,Holidair Airways,900,0,0,International,1/1/1989,6/30/1989
20436,F9,9127A,Aerovias S.A.,AOQ,9127A,Aerovias S.A.,127,0,0,International,1/1/1989,1/31/1994
20436,F9,9224D,Alas De Transporte International,APQ,9224D,Alas De Transporte International,224,0,0,International,1/1/1989,5/31/1996
20436,F9,2849,Transamerica Airlines Inc.,TV (1),2849,Transamerica Airlines Inc.,10,3,3,System,1/1/1979,9/30/1986
20436,F9,9238C,Haiti Trans Air,TV,9238C,Haiti Trans Air,238,0,0,International,1/1/1989,9/30/1996
20237,AX,90226,Canadian Aviation Express,CWQ,90226,Canadian Aviation Express,900,0,0,International,3/1/1989,12/31/1989
20304,OO,9736C,Japan Air System Co. Ltd.,JD (1),9736C,Japan Air System Co. Ltd.,736,0,0,International,3/1/1989,2/28/1997
20304,OO,38158,Manhattan Express,MEA,38158,Manhattan Express,10,1,6,Domestic,3/1/1989,9/30/2002
20304,OO,9493D,Britannia Airways Ltd.,BY,9493D,Britannia Airways Ltd.,493,0,0,International,4/1/1989,
20304,OO,38160,Aero Freight,AEF,38160,Aero Freight,10,1,6,Domestic,6/1/1989,9/30/2002
20304,OO,38162,Panama Aviation,PNM,38162,Panama Aviation,10,1,6,Domestic,6/1/1989,9/30/2002
19977,UA,38161,Welch Aviation,WLH,38161,Welch Aviation,10,1,6,Domestic,6/1/1989,9/30/2002
19977,UA,9403A,Austrian Airlines,OS,9403A,Austrian Airlines,403,0,0,International,6/1/1989,
19977,UA,16029,Air Transport International,8C,16029,Air Transport International,10,2,2,International,10/1/1988,6/30/1989
19977,UA,16028,Air Transport International,8C,16028,Air Transport International,10,2,2,Atlantic,7/1/1989,
19977,UA,6029,Air Transport International,8C,6029,Air Transport International,10,2,2,Domestic,10/1/1988,
19977,UA,6028,Air Transport International,8C,6028,Air Transport International,10,2,2,System,10/1/1988,6/30/1991
19977,UA,9148A,Aero California,JR,9148A,Aero California,148,0,0,International,7/1/1989,
19977,UA,38165,Heritage Airlines,HRG,38165,Heritage Airlines,10,1,6,Domestic,9/1/1989,12/31/1990
19977,UA,80072,Kitty Hawk Air Cargo,XDH,80072,Kitty Hawk Air Cargo,10,7,7,Domestic,9/1/1989,12/31/1993
19977,UA,30411,Columbia Pacific Airlines,EXA,30411,Columbia Pacific Airlines (1),10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,38167,Columbia Pacific Airlines,CLB,38167,Columbia Pacific Airlines,10,1,6,Domestic,9/1/1989,9/30/2002
19393,WN,38168,Central States Air Lines,CSL,38168,Central States Air Lines,10,1,6,Domestic,9/1/1989,9/30/2002
20452,YX,38170,Mohawk Airlines,MHK,38170,Mohawk Airlines,10,1,6,Domestic,9/1/1989,9/30/2002
20237,AX,38166,Skymaster,SYM,38166,Skymaster,10,1,6,Domestic,9/1/1989,9/30/2002
20237,AX,9493L,Novair International Airways Ltd.,NVQ,9493L,Novair International Airways Ltd.,493,0,0,International,1/1/1990,4/30/1990
20237,AX,16883,TPI International Airways,TSQ,16883,TPI International Airways,10,1,1,International,1/1/1990,8/31/1990
19917,5X,6883,TPI International Airways,TSQ,6883,TPI International Airways,10,1,1,System,1/1/1990,8/31/1990
19917,5X,16915,Universal Airlines Inc.,UTQ,16915,Universal Airlines Inc.,10,1,1,International,1/1/1990,3/31/1992
19917,5X,6915,Universal Airlines Inc.,UTQ,6915,Universal Airlines Inc.,10,1,1,System,1/1/1990,3/31/1992
19917,5X,9277B,Aruba Cargo,IPQ,9277B,Aruba Cargo,277,0,0,International,1/1/1990,11/30/1992
19917,5X,9110B,Latcr,LCQ,9110B,Latcr,110,0,0,International,1/1/1990,1/31/1993
